"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2016-07-21","79","91","67"
"USW00014739","BOSTON, MA US","2016-07-22","84","98","73"
"USW00014739","BOSTON, MA US","2016-07-23","83","94","72"
"USW00014739","BOSTON, MA US","2016-07-24","77","91","68"
"USW00014739","BOSTON, MA US","2016-07-25","76","92","67"
"USW00014739","BOSTON, MA US","2016-07-26","84","94","76"
"USW00014739","BOSTON, MA US","2016-07-27","81","87","73"
"USW00014739","BOSTON, MA US","2016-07-28","82","92","73"
"USW00014739","BOSTON, MA US","2016-07-29","77","79","72"
"USW00014739","BOSTON, MA US","2016-07-30","75","80","71"
"USW00014739","BOSTON, MA US","2016-07-31","71","74","68"
"USW00014739","BOSTON, MA US","2016-08-01","71","75","69"
"USW00014739","BOSTON, MA US","2016-08-02","70","74","65"
"USW00014739","BOSTON, MA US","2016-08-03","70","79","62"
"USW00014739","BOSTON, MA US","2016-08-04","74","82","64"
"USW00014739","BOSTON, MA US","2016-08-05","75","89","64"
"USW00014739","BOSTON, MA US","2016-08-06","77","89","70"
"USW00014739","BOSTON, MA US","2016-08-07","80","89","72"
"USW00014739","BOSTON, MA US","2016-08-08","76","82","69"
"USW00014739","BOSTON, MA US","2016-08-09","75","84","70"
"USW00014739","BOSTON, MA US","2016-08-10","74","80","68"
"USW00014739","BOSTON, MA US","2016-08-11","83","96","75"
"USW00014739","BOSTON, MA US","2016-08-12","86","98","78"
"USW00014739","BOSTON, MA US","2016-08-13","74","82","68"
"USW00014739","BOSTON, MA US","2016-08-14","80","96","69"
"USW00014739","BOSTON, MA US","2016-08-15","83","90","73"
"USW00014739","BOSTON, MA US","2016-08-16","74","81","69"
"USW00014739","BOSTON, MA US","2016-08-17","81","85","72"
"USW00014739","BOSTON, MA US","2016-08-18","77","90","69"
"USW00014739","BOSTON, MA US","2016-08-19","78","81","67"
"USW00014739","BOSTON, MA US","2016-08-20","74","86","66"
"USW00014739","BOSTON, MA US","2016-08-21","71","78","65"
"USW00014739","BOSTON, MA US","2016-08-22","73","80","65"
"USW00014739","BOSTON, MA US","2016-08-23","71","82","61"
"USW00014739","BOSTON, MA US","2016-08-24","74","88","65"
"USW00014739","BOSTON, MA US","2016-08-25","78","88","68"
"USW00014739","BOSTON, MA US","2016-08-26","80","91","73"
"USW00014739","BOSTON, MA US","2016-08-27","78","83","69"
"USW00014739","BOSTON, MA US","2016-08-28","72","78","66"
"USW00014739","BOSTON, MA US","2016-08-29","77","90","69"
"USW00014739","BOSTON, MA US","2016-08-30","71","77","64"
"USW00014739","BOSTON, MA US","2016-08-31","74","82","68"
"USW00014739","BOSTON, MA US","2016-09-01","74","76","68"
"USW00014739","BOSTON, MA US","2016-09-02","69","75","64"
"USW00014739","BOSTON, MA US","2016-09-03","65","70","60"
"USW00014739","BOSTON, MA US","2016-09-04","65","72","60"
"USW00014739","BOSTON, MA US","2016-09-05","65","74","60"
"USW00014739","BOSTON, MA US","2016-09-06","65","72","63"
"USW00014739","BOSTON, MA US","2016-09-07","69","76","65"
"USW00014739","BOSTON, MA US","2016-09-08","70","76","66"
"USW00014739","BOSTON, MA US","2016-09-09","79","93","73"
"USW00014739","BOSTON, MA US","2016-09-10","75","78","70"
"USW00014739","BOSTON, MA US","2016-09-11","76","83","63"
"USW00014739","BOSTON, MA US","2016-09-12","66","72","59"
"USW00014739","BOSTON, MA US","2016-09-13","70","83","60"
"USW00014739","BOSTON, MA US","2016-09-14","74","90","62"
"USW00014739","BOSTON, MA US","2016-09-15","63","66","57"
"USW00014739","BOSTON, MA US","2016-09-16","62","70","54"
"USW00014739","BOSTON, MA US","2016-09-17","65","78","55"
"USW00014739","BOSTON, MA US","2016-09-18","73","82","66"
"USW00014739","BOSTON, MA US","2016-09-19","72","74","67"
"USW00014739","BOSTON, MA US","2016-09-20","70","75","67"
"USW00014739","BOSTON, MA US","2016-09-21","75","83","69"
"USW00014739","BOSTON, MA US","2016-09-22","71","79","61"
"USW00014739","BOSTON, MA US","2016-09-23","70","82","56"
"USW00014739","BOSTON, MA US","2016-09-24","60","67","54"
"USW00014739","BOSTON, MA US","2016-09-25","58","66","49"
"USW00014739","BOSTON, MA US","2016-09-26","56","64","48"
"USW00014739","BOSTON, MA US","2016-09-27","63","72","59"
"USW00014739","BOSTON, MA US","2016-09-28","59","61","56"
"USW00014739","BOSTON, MA US","2016-09-29","57","60","54"
"USW00014739","BOSTON, MA US","2016-09-30","58","62","56"
"USW00014739","BOSTON, MA US","2016-10-01","57","59","54"
"USW00014739","BOSTON, MA US","2016-10-02","55","57","53"
"USW00014739","BOSTON, MA US","2016-10-03","60","68","55"
"USW00014739","BOSTON, MA US","2016-10-04","59","63","50"
"USW00014739","BOSTON, MA US","2016-10-05","54","60","48"
"USW00014739","BOSTON, MA US","2016-10-06","56","67","49"
"USW00014739","BOSTON, MA US","2016-10-07","60","68","53"
"USW00014739","BOSTON, MA US","2016-10-08","60","68","52"
"USW00014739","BOSTON, MA US","2016-10-09","59","65","48"
"USW00014739","BOSTON, MA US","2016-10-10","51","59","45"
"USW00014739","BOSTON, MA US","2016-10-11","51","59","44"
"USW00014739","BOSTON, MA US","2016-10-12","55","62","48"
"USW00014739","BOSTON, MA US","2016-10-13","60","72","51"
"USW00014739","BOSTON, MA US","2016-10-14","54","60","46"
"USW00014739","BOSTON, MA US","2016-10-15","49","56","42"
"USW00014739","BOSTON, MA US","2016-10-16","56","71","46"
"USW00014739","BOSTON, MA US","2016-10-17","66","75","62"
"USW00014739","BOSTON, MA US","2016-10-18","62","69","57"
"USW00014739","BOSTON, MA US","2016-10-19","71","81","62"
"USW00014739","BOSTON, MA US","2016-10-20","60","62","56"
"USW00014739","BOSTON, MA US","2016-10-21","62","75","59"
"USW00014739","BOSTON, MA US","2016-10-22","61","65","44"
"USW00014739","BOSTON, MA US","2016-10-23","50","58","44"
"USW00014739","BOSTON, MA US","2016-10-24","54","61","46"
"USW00014739","BOSTON, MA US","2016-10-25","46","49","39"
"USW00014739","BOSTON, MA US","2016-10-26","42","49","37"
"USW00014739","BOSTON, MA US","2016-10-27","40","49","34"
"USW00014739","BOSTON, MA US","2016-10-28","48","55","44"
"USW00014739","BOSTON, MA US","2016-10-29","47","57","42"
"USW00014739","BOSTON, MA US","2016-10-30","58","65","46"
"USW00014739","BOSTON, MA US","2016-10-31","47","52","38"
"USW00014739","BOSTON, MA US","2016-11-01","42","51","34"
"USW00014739","BOSTON, MA US","2016-11-02","55","70","45"
"USW00014739","BOSTON, MA US","2016-11-03","56","64","51"
"USW00014739","BOSTON, MA US","2016-11-04","52","57","39"
"USW00014739","BOSTON, MA US","2016-11-05","45","57","35"
"USW00014739","BOSTON, MA US","2016-11-06","48","52","43"
"USW00014739","BOSTON, MA US","2016-11-07","42","47","36"
"USW00014739","BOSTON, MA US","2016-11-08","46","59","38"
"USW00014739","BOSTON, MA US","2016-11-09","52","62","44"
"USW00014739","BOSTON, MA US","2016-11-10","47","53","39"
"USW00014739","BOSTON, MA US","2016-11-11","50","60","38"
"USW00014739","BOSTON, MA US","2016-11-12","41","48","34"
"USW00014739","BOSTON, MA US","2016-11-13","49","60","41"
"USW00014739","BOSTON, MA US","2016-11-14","53","66","39"
"USW00014739","BOSTON, MA US","2016-11-15","51","58","46"
"USW00014739","BOSTON, MA US","2016-11-16","53","55","51"
"USW00014739","BOSTON, MA US","2016-11-17","51","57","45"
"USW00014739","BOSTON, MA US","2016-11-18","50","63","43"
"USW00014739","BOSTON, MA US","2016-11-19","48","51","43"
"USW00014739","BOSTON, MA US","2016-11-20","44","49","32"
"USW00014739","BOSTON, MA US","2016-11-21","34","38","30"
"USW00014739","BOSTON, MA US","2016-11-22","36","43","32"
"USW00014739","BOSTON, MA US","2016-11-23","37","45","33"
"USW00014739","BOSTON, MA US","2016-11-24","37","44","33"
"USW00014739","BOSTON, MA US","2016-11-25","42","48","39"
"USW00014739","BOSTON, MA US","2016-11-26","42","47","38"
"USW00014739","BOSTON, MA US","2016-11-27","41","46","36"
"USW00014739","BOSTON, MA US","2016-11-28","39","46","33"
"USW00014739","BOSTON, MA US","2016-11-29","42","58","33"
"USW00014739","BOSTON, MA US","2016-11-30","48","52","42"
"USW00014739","BOSTON, MA US","2016-12-01","50","57","43"
"USW00014739","BOSTON, MA US","2016-12-02","45","51","38"
"USW00014739","BOSTON, MA US","2016-12-03","42","44","35"
"USW00014739","BOSTON, MA US","2016-12-04","37","42","31"
"USW00014739","BOSTON, MA US","2016-12-05","34","40","31"
"USW00014739","BOSTON, MA US","2016-12-06","39","44","34"
"USW00014739","BOSTON, MA US","2016-12-07","40","42","36"
"USW00014739","BOSTON, MA US","2016-12-08","39","43","34"
"USW00014739","BOSTON, MA US","2016-12-09","34","37","25"
"USW00014739","BOSTON, MA US","2016-12-10","26","29","21"
"USW00014739","BOSTON, MA US","2016-12-11","26","35","20"
"USW00014739","BOSTON, MA US","2016-12-12","36","44","29"
"USW00014739","BOSTON, MA US","2016-12-13","38","43","35"
"USW00014739","BOSTON, MA US","2016-12-14","38","42","27"
"USW00014739","BOSTON, MA US","2016-12-15","27","32","14"
"USW00014739","BOSTON, MA US","2016-12-16","13","21","4"
"USW00014739","BOSTON, MA US","2016-12-17","26","36","21"
"USW00014739","BOSTON, MA US","2016-12-18","44","57","33"
"USW00014739","BOSTON, MA US","2016-12-19","27","33","19"
"USW00014739","BOSTON, MA US","2016-12-20","24","34","18"
"USW00014739","BOSTON, MA US","2016-12-21","35","45","29"
"USW00014739","BOSTON, MA US","2016-12-22","35","39","31"
"USW00014739","BOSTON, MA US","2016-12-23","39","46","35"
"USW00014739","BOSTON, MA US","2016-12-24","40","45","35"
"USW00014739","BOSTON, MA US","2016-12-25","40","45","27"
"USW00014739","BOSTON, MA US","2016-12-26","30","48","24"
"USW00014739","BOSTON, MA US","2016-12-27","51","58","39"
"USW00014739","BOSTON, MA US","2016-12-28","39","42","32"
"USW00014739","BOSTON, MA US","2016-12-29","35","43","29"
"USW00014739","BOSTON, MA US","2016-12-30","36","41","30"
"USW00014739","BOSTON, MA US","2016-12-31","31","42","26"
"USW00014739","BOSTON, MA US","2017-01-01","40","44","33"
"USW00014739","BOSTON, MA US","2017-01-02","35","41","28"
"USW00014739","BOSTON, MA US","2017-01-03","41","44","40"
"USW00014739","BOSTON, MA US","2017-01-04","43","48","33"
"USW00014739","BOSTON, MA US","2017-01-05","32","34","27"
"USW00014739","BOSTON, MA US","2017-01-06","29","31","24"
"USW00014739","BOSTON, MA US","2017-01-07","23","24","17"
"USW00014739","BOSTON, MA US","2017-01-08","18","22","13"
"USW00014739","BOSTON, MA US","2017-01-09","15","20","11"
"USW00014739","BOSTON, MA US","2017-01-10","23","39","16"
"USW00014739","BOSTON, MA US","2017-01-11","45","55","39"
"USW00014739","BOSTON, MA US","2017-01-12","50","61","41"
"USW00014739","BOSTON, MA US","2017-01-13","49","58","25"
"USW00014739","BOSTON, MA US","2017-01-14","26","31","18"
"USW00014739","BOSTON, MA US","2017-01-15","31","37","27"
"USW00014739","BOSTON, MA US","2017-01-16","31","42","23"
"USW00014739","BOSTON, MA US","2017-01-17","37","42","32"
"USW00014739","BOSTON, MA US","2017-01-18","38","40","32"
"USW00014739","BOSTON, MA US","2017-01-19","37","46","31"
"USW00014739","BOSTON, MA US","2017-01-20","38","40","34"
"USW00014739","BOSTON, MA US","2017-01-21","43","55","37"
"USW00014739","BOSTON, MA US","2017-01-22","44","48","39"
"USW00014739","BOSTON, MA US","2017-01-23","38","40","35"
"USW00014739","BOSTON, MA US","2017-01-24","39","42","35"
"USW00014739","BOSTON, MA US","2017-01-25","38","44","36"
"USW00014739","BOSTON, MA US","2017-01-26","42","51","37"
"USW00014739","BOSTON, MA US","2017-01-27","41","44","36"
"USW00014739","BOSTON, MA US","2017-01-28","37","40","32"
"USW00014739","BOSTON, MA US","2017-01-29","36","43","30"
"USW00014739","BOSTON, MA US","2017-01-30","33","36","24"
"USW00014739","BOSTON, MA US","2017-01-31","25","28","20"
"USW00014739","BOSTON, MA US","2017-02-01","32","43","27"
"USW00014739","BOSTON, MA US","2017-02-02","36","40","29"
"USW00014739","BOSTON, MA US","2017-02-03","30","33","25"
"USW00014739","BOSTON, MA US","2017-02-04","27","33","21"
"USW00014739","BOSTON, MA US","2017-02-05","32","44","26"
"USW00014739","BOSTON, MA US","2017-02-06","36","39","32"
"USW00014739","BOSTON, MA US","2017-02-07","35","38","33"
"USW00014739","BOSTON, MA US","2017-02-08","37","52","25"
"USW00014739","BOSTON, MA US","2017-02-09","32","39","11"
"USW00014739","BOSTON, MA US","2017-02-10","17","25","11"
"USW00014739","BOSTON, MA US","2017-02-11","21","30","15"
"USW00014739","BOSTON, MA US","2017-02-12","25","35","19"
"USW00014739","BOSTON, MA US","2017-02-13","30","34","24"
"USW00014739","BOSTON, MA US","2017-02-14","27","34","22"
"USW00014739","BOSTON, MA US","2017-02-15","32","40","27"
"USW00014739","BOSTON, MA US","2017-02-16","33","35","27"
"USW00014739","BOSTON, MA US","2017-02-17","30","41","23"
"USW00014739","BOSTON, MA US","2017-02-18","36","49","26"
"USW00014739","BOSTON, MA US","2017-02-19","49","59","39"
"USW00014739","BOSTON, MA US","2017-02-20","44","48","33"
"USW00014739","BOSTON, MA US","2017-02-21","35","40","30"
"USW00014739","BOSTON, MA US","2017-02-22","43","56","38"
"USW00014739","BOSTON, MA US","2017-02-23","49","68","39"
"USW00014739","BOSTON, MA US","2017-02-24","57","73","46"
"USW00014739","BOSTON, MA US","2017-02-25","57","69","49"
"USW00014739","BOSTON, MA US","2017-02-26","44","49","32"
"USW00014739","BOSTON, MA US","2017-02-27","40","55","30"
"USW00014739","BOSTON, MA US","2017-02-28","44","51","39"
"USW00014739","BOSTON, MA US","2017-03-01","53","63","48"
"USW00014739","BOSTON, MA US","2017-03-02","50","58","31"
"USW00014739","BOSTON, MA US","2017-03-03","31","36","20"
"USW00014739","BOSTON, MA US","2017-03-04","20","21","10"
"USW00014739","BOSTON, MA US","2017-03-05","18","32","9"
"USW00014739","BOSTON, MA US","2017-03-06","25","37","16"
"USW00014739","BOSTON, MA US","2017-03-07","36","48","30"
"USW00014739","BOSTON, MA US","2017-03-08","51","57","43"
"USW00014739","BOSTON, MA US","2017-03-09","46","51","38"
"USW00014739","BOSTON, MA US","2017-03-10","34","38","23"
"USW00014739","BOSTON, MA US","2017-03-11","19","23","10"
"USW00014739","BOSTON, MA US","2017-03-12","17","27","9"
"USW00014739","BOSTON, MA US","2017-03-13","22","34","14"
"USW00014739","BOSTON, MA US","2017-03-14","31","38","27"
"USW00014739","BOSTON, MA US","2017-03-15","26","28","19"
"USW00014739","BOSTON, MA US","2017-03-16","26","35","22"
"USW00014739","BOSTON, MA US","2017-03-17","33","42","27"
"USW00014739","BOSTON, MA US","2017-03-18","32","36","24"
"USW00014739","BOSTON, MA US","2017-03-19","34","38","31"
"USW00014739","BOSTON, MA US","2017-03-20","40","53","32"
"USW00014739","BOSTON, MA US","2017-03-21","45","53","40"
"USW00014739","BOSTON, MA US","2017-03-22","38","43","18"
"USW00014739","BOSTON, MA US","2017-03-23","25","38","18"
"USW00014739","BOSTON, MA US","2017-03-24","35","47","27"
"USW00014739","BOSTON, MA US","2017-03-25","42","47","34"
"USW00014739","BOSTON, MA US","2017-03-26","36","41","30"
"USW00014739","BOSTON, MA US","2017-03-27","39","44","36"
"USW00014739","BOSTON, MA US","2017-03-28","38","40","36"
"USW00014739","BOSTON, MA US","2017-03-29","40","47","37"
"USW00014739","BOSTON, MA US","2017-03-30","40","48","34"
"USW00014739","BOSTON, MA US","2017-03-31","37","40","33"
"USW00014739","BOSTON, MA US","2017-04-01","35","38","33"
"USW00014739","BOSTON, MA US","2017-04-02","41","57","33"
"USW00014739","BOSTON, MA US","2017-04-03","47","55","38"
"USW00014739","BOSTON, MA US","2017-04-04","42","43","38"
"USW00014739","BOSTON, MA US","2017-04-05","40","41","37"
"USW00014739","BOSTON, MA US","2017-04-06","39","53","37"
"USW00014739","BOSTON, MA US","2017-04-07","48","54","41"
"USW00014739","BOSTON, MA US","2017-04-08","43","49","38"
"USW00014739","BOSTON, MA US","2017-04-09","51","66","40"
"USW00014739","BOSTON, MA US","2017-04-10","59","76","44"
"USW00014739","BOSTON, MA US","2017-04-11","64","84","52"
"USW00014739","BOSTON, MA US","2017-04-12","55","60","48"
"USW00014739","BOSTON, MA US","2017-04-13","53","59","45"
"USW00014739","BOSTON, MA US","2017-04-14","51","60","44"
"USW00014739","BOSTON, MA US","2017-04-15","54","70","42"
"USW00014739","BOSTON, MA US","2017-04-16","69","86","57"
"USW00014739","BOSTON, MA US","2017-04-17","70","75","49"
"USW00014739","BOSTON, MA US","2017-04-18","49","51","39"
"USW00014739","BOSTON, MA US","2017-04-19","45","56","39"
"USW00014739","BOSTON, MA US","2017-04-20","48","55","44"
"USW00014739","BOSTON, MA US","2017-04-21","45","45","44"
"USW00014739","BOSTON, MA US","2017-04-22","44","45","43"
"USW00014739","BOSTON, MA US","2017-04-23","47","58","41"
"USW00014739","BOSTON, MA US","2017-04-24","53","64","45"
"USW00014739","BOSTON, MA US","2017-04-25","49","50","45"
"USW00014739","BOSTON, MA US","2017-04-26","50","56","45"
"USW00014739","BOSTON, MA US","2017-04-27","53","59","50"
"USW00014739","BOSTON, MA US","2017-04-28","63","82","51"
"USW00014739","BOSTON, MA US","2017-04-29","73","84","59"
"USW00014739","BOSTON, MA US","2017-04-30","55","64","45"
"USW00014739","BOSTON, MA US","2017-05-01","47","48","45"
"USW00014739","BOSTON, MA US","2017-05-02","49","66","44"
"USW00014739","BOSTON, MA US","2017-05-03","56","64","49"
"USW00014739","BOSTON, MA US","2017-05-04","51","56","46"
"USW00014739","BOSTON, MA US","2017-05-05","49","51","47"
"USW00014739","BOSTON, MA US","2017-05-06","56","65","49"
"USW00014739","BOSTON, MA US","2017-05-07","58","64","50"
"USW00014739","BOSTON, MA US","2017-05-08","50","55","44"
"USW00014739","BOSTON, MA US","2017-05-09","47","52","42"
"USW00014739","BOSTON, MA US","2017-05-10","50","55","47"
"USW00014739","BOSTON, MA US","2017-05-11","51","54","48"
"USW00014739","BOSTON, MA US","2017-05-12","49","53","47"
"USW00014739","BOSTON, MA US","2017-05-13","49","53","45"
"USW00014739","BOSTON, MA US","2017-05-14","48","51","46"
"USW00014739","BOSTON, MA US","2017-05-15","51","61","47"
"USW00014739","BOSTON, MA US","2017-05-16","65","81","55"
"USW00014739","BOSTON, MA US","2017-05-17","75","92","60"
"USW00014739","BOSTON, MA US","2017-05-18","84","95","71"
"USW00014739","BOSTON, MA US","2017-05-19","80","90","58"
"USW00014739","BOSTON, MA US","2017-05-20","58","59","52"
"USW00014739","BOSTON, MA US","2017-05-21","56","61","48"
"USW00014739","BOSTON, MA US","2017-05-22","54","56","50"
"USW00014739","BOSTON, MA US","2017-05-23","57","68","53"
"USW00014739","BOSTON, MA US","2017-05-24","59","64","54"
"USW00014739","BOSTON, MA US","2017-05-25","53","55","50"
"USW00014739","BOSTON, MA US","2017-05-26","53","60","49"
"USW00014739","BOSTON, MA US","2017-05-27","56","61","53"
"USW00014739","BOSTON, MA US","2017-05-28","58","67","54"
"USW00014739","BOSTON, MA US","2017-05-29","53","54","49"
"USW00014739","BOSTON, MA US","2017-05-30","51","59","49"
"USW00014739","BOSTON, MA US","2017-05-31","59","68","54"
"USW00014739","BOSTON, MA US","2017-06-01","67","79","56"
"USW00014739","BOSTON, MA US","2017-06-02","65","72","51"
"USW00014739","BOSTON, MA US","2017-06-03","61","69","52"
"USW00014739","BOSTON, MA US","2017-06-04","62","70","54"
"USW00014739","BOSTON, MA US","2017-06-05","56","57","52"
"USW00014739","BOSTON, MA US","2017-06-06","50","52","47"
"USW00014739","BOSTON, MA US","2017-06-07","54","62","50"
"USW00014739","BOSTON, MA US","2017-06-08","61","71","51"
"USW00014739","BOSTON, MA US","2017-06-09","63","79","55"
"USW00014739","BOSTON, MA US","2017-06-10","73","85","61"
"USW00014739","BOSTON, MA US","2017-06-11","79","92","66"
"USW00014739","BOSTON, MA US","2017-06-12","84","95","71"
"USW00014739","BOSTON, MA US","2017-06-13","85","95","72"
"USW00014739","BOSTON, MA US","2017-06-14","71","73","59"
"USW00014739","BOSTON, MA US","2017-06-15","64","75","57"
"USW00014739","BOSTON, MA US","2017-06-16","64","71","57"
"USW00014739","BOSTON, MA US","2017-06-17","61","69","58"
"USW00014739","BOSTON, MA US","2017-06-18","72","84","68"
"USW00014739","BOSTON, MA US","2017-06-19","75","85","70"
"USW00014739","BOSTON, MA US","2017-06-20","76","86","68"
"USW00014739","BOSTON, MA US","2017-06-21","76","84","67"
"USW00014739","BOSTON, MA US","2017-06-22","74","84","65"
"USW00014739","BOSTON, MA US","2017-06-23","76","90","65"
"USW00014739","BOSTON, MA US","2017-06-24","76","88","71"
"USW00014739","BOSTON, MA US","2017-06-25","77","85","65"
"USW00014739","BOSTON, MA US","2017-06-26","71","80","62"
"USW00014739","BOSTON, MA US","2017-06-27","68","77","58"
"USW00014739","BOSTON, MA US","2017-06-28","67","79","58"
"USW00014739","BOSTON, MA US","2017-06-29","71","79","63"
"USW00014739","BOSTON, MA US","2017-06-30","74","84","68"
"USW00014739","BOSTON, MA US","2017-07-01","76","88","69"
"USW00014739","BOSTON, MA US","2017-07-02","79","90","71"
"USW00014739","BOSTON, MA US","2017-07-03","80","87","71"
"USW00014739","BOSTON, MA US","2017-07-04","76","82","67"
"USW00014739","BOSTON, MA US","2017-07-05","71","79","62"
"USW00014739","BOSTON, MA US","2017-07-06","71","83","61"
"USW00014739","BOSTON, MA US","2017-07-07","67","70","62"
"USW00014739","BOSTON, MA US","2017-07-08","71","87","63"
"USW00014739","BOSTON, MA US","2017-07-09","74","83","66"
"USW00014739","BOSTON, MA US","2017-07-10","77","87","65"
"USW00014739","BOSTON, MA US","2017-07-11","73","83","67"
"USW00014739","BOSTON, MA US","2017-07-12","76","82","69"
"USW00014739","BOSTON, MA US","2017-07-13","66","70","58"
"USW00014739","BOSTON, MA US","2017-07-14","62","67","60"
"USW00014739","BOSTON, MA US","2017-07-15","66","73","62"
"USW00014739","BOSTON, MA US","2017-07-16","74","81","69"
"USW00014739","BOSTON, MA US","2017-07-17","76","83","68"
"USW00014739","BOSTON, MA US","2017-07-18","74","82","68"
"USW00014739","BOSTON, MA US","2017-07-19","79","93","72"
"USW00014739","BOSTON, MA US","2017-07-20","84","92","71"
"USW00014739","BOSTON, MA US","2017-07-21","81","91","73"
"USW00014739","BOSTON, MA US","2017-07-22","78","83","73"
"USW00014739","BOSTON, MA US","2017-07-23","71","77","64"
"USW00014739","BOSTON, MA US","2017-07-24","62","65","57"
"USW00014739","BOSTON, MA US","2017-07-25","60","65","56"
"USW00014739","BOSTON, MA US","2017-07-26","67","77","59"
"USW00014739","BOSTON, MA US","2017-07-27","67","75","63"
"USW00014739","BOSTON, MA US","2017-07-28","72","82","66"
"USW00014739","BOSTON, MA US","2017-07-29","68","71","60"
"USW00014739","BOSTON, MA US","2017-07-30","66","73","60"
"USW00014739","BOSTON, MA US","2017-07-31","70","80","61"
"USW00014739","BOSTON, MA US","2017-08-01","74","80","67"
"USW00014739","BOSTON, MA US","2017-08-02","74","81","68"
"USW00014739","BOSTON, MA US","2017-08-03","74","84","66"
"USW00014739","BOSTON, MA US","2017-08-04","75","85","68"
"USW00014739","BOSTON, MA US","2017-08-05","72","77","67"
"USW00014739","BOSTON, MA US","2017-08-06","71","79","63"
"USW00014739","BOSTON, MA US","2017-08-07","71","78","64"
"USW00014739","BOSTON, MA US","2017-08-08","67","75","62"
"USW00014739","BOSTON, MA US","2017-08-09","73","85","65"
"USW00014739","BOSTON, MA US","2017-08-10","74","82","66"
"USW00014739","BOSTON, MA US","2017-08-11","71","77","63"
"USW00014739","BOSTON, MA US","2017-08-12","68","76","63"
"USW00014739","BOSTON, MA US","2017-08-13","76","86","70"
"USW00014739","BOSTON, MA US","2017-08-14","72","78","63"
"USW00014739","BOSTON, MA US","2017-08-15","73","80","66"
"USW00014739","BOSTON, MA US","2017-08-16","75","85","66"
"USW00014739","BOSTON, MA US","2017-08-17","73","83","63"
"USW00014739","BOSTON, MA US","2017-08-18","72","81","65"
"USW00014739","BOSTON, MA US","2017-08-19","70","74","65"
"USW00014739","BOSTON, MA US","2017-08-20","75","85","72"
"USW00014739","BOSTON, MA US","2017-08-21","77","87","69"
"USW00014739","BOSTON, MA US","2017-08-22","79","91","70"
"USW00014739","BOSTON, MA US","2017-08-23","78","84","69"
"USW00014739","BOSTON, MA US","2017-08-24","72","81","64"
"USW00014739","BOSTON, MA US","2017-08-25","68","76","63"
"USW00014739","BOSTON, MA US","2017-08-26","67","74","60"
"USW00014739","BOSTON, MA US","2017-08-27","65","71","58"
"USW00014739","BOSTON, MA US","2017-08-28","65","72","57"
"USW00014739","BOSTON, MA US","2017-08-29","63","68","58"
"USW00014739","BOSTON, MA US","2017-08-30","65","72","59"
"USW00014739","BOSTON, MA US","2017-08-31","68","79","60"
"USW00014739","BOSTON, MA US","2017-09-01","62","69","53"
"USW00014739","BOSTON, MA US","2017-09-02","60","68","53"
"USW00014739","BOSTON, MA US","2017-09-03","60","64","57"
"USW00014739","BOSTON, MA US","2017-09-04","66","81","58"
"USW00014739","BOSTON, MA US","2017-09-05","74","88","65"
"USW00014739","BOSTON, MA US","2017-09-06","70","79","62"
"USW00014739","BOSTON, MA US","2017-09-07","66","76","60"
"USW00014739","BOSTON, MA US","2017-09-08","65","74","59"
"USW00014739","BOSTON, MA US","2017-09-09","62","68","55"
"USW00014739","BOSTON, MA US","2017-09-10","62","69","56"
"USW00014739","BOSTON, MA US","2017-09-11","66","80","55"
"USW00014739","BOSTON, MA US","2017-09-12","72","86","61"
"USW00014739","BOSTON, MA US","2017-09-13","71","78","64"
"USW00014739","BOSTON, MA US","2017-09-14","74","84","67"
"USW00014739","BOSTON, MA US","2017-09-15","71","77","66"
"USW00014739","BOSTON, MA US","2017-09-16","67","73","62"
"USW00014739","BOSTON, MA US","2017-09-17","65","73","61"
"USW00014739","BOSTON, MA US","2017-09-18","65","68","63"
"USW00014739","BOSTON, MA US","2017-09-19","64","66","63"
"USW00014739","BOSTON, MA US","2017-09-20","66","72","63"
"USW00014739","BOSTON, MA US","2017-09-21","70","72","63"
"USW00014739","BOSTON, MA US","2017-09-22","61","63","57"
"USW00014739","BOSTON, MA US","2017-09-23","64","76","60"
"USW00014739","BOSTON, MA US","2017-09-24","68","79","61"
"USW00014739","BOSTON, MA US","2017-09-25","71","78","64"
"USW00014739","BOSTON, MA US","2017-09-26","69","80","63"
"USW00014739","BOSTON, MA US","2017-09-27","74","86","65"
"USW00014739","BOSTON, MA US","2017-09-28","75","78","57"
"USW00014739","BOSTON, MA US","2017-09-29","59","68","52"
"USW00014739","BOSTON, MA US","2017-09-30","56","59","50"
"USW00014739","BOSTON, MA US","2017-10-01","55","66","47"
"USW00014739","BOSTON, MA US","2017-10-02","59","66","51"
"USW00014739","BOSTON, MA US","2017-10-03","58","65","51"
"USW00014739","BOSTON, MA US","2017-10-04","62","77","53"
"USW00014739","BOSTON, MA US","2017-10-05","70","80","64"
"USW00014739","BOSTON, MA US","2017-10-06","69","78","60"
"USW00014739","BOSTON, MA US","2017-10-07","66","76","60"
"USW00014739","BOSTON, MA US","2017-10-08","71","75","68"
"USW00014739","BOSTON, MA US","2017-10-09","71","75","67"
"USW00014739","BOSTON, MA US","2017-10-10","74","79","65"
"USW00014739","BOSTON, MA US","2017-10-11","65","68","57"
"USW00014739","BOSTON, MA US","2017-10-12","56","58","48"
"USW00014739","BOSTON, MA US","2017-10-13","55","62","47"
